Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
16500,1.3322003,0.00013550506,0.97175586,0.9774436090225563,0.9774436090225563,4.857142857142857,0.015972245,0.25496843
16600,1.3324726,0.00013450506,0.9784449,0.9777777777777777,0.9777777777777777,4.888888888888889,0.011734846,0.26870286
16700,1.3320708,0.00013350506,0.9746828,0.9924242424242424,0.9924242424242424,4.96969696969697,0.004128381,0.25579342
16800,1.3319957,0.00013250507,0.9772355,1.0,1.0,4.753731343283582,0.0007277538,0.25961998
16900,1.3311878,0.00013150506,0.9808625,0.9921875,0.9921875,5.1796875,0.006522566,0.24413505
17000,1.3306497,0.00013050507,0.9736204,1.0,1.0,5.2047244094488185,0.00067232567,0.22920771
17100,1.3309975,0.00012950506,0.97765756,0.9926470588235294,0.9926470588235294,4.757352941176471,0.00093690446,0.24921602
17200,1.330858,0.00012850508,0.98010504,1.0,1.0,4.925373134328358,0.00027739827,0.23578292
17300,1.3292286,0.00012750506,0.97708464,0.9774436090225563,0.9774436090225563,4.87218045112782,0.010010161,0.2570405
17400,1.3296492,0.00012650508,0.97224325,0.9921259842519685,0.9921259842519685,5.039370078740157,0.0031552825,0.25167724
17500,1.3307751,0.00012550507,0.9737956,0.984,0.984,5.064,0.008505044,0.2515376
17600,1.3296932,0.00012450507,0.9803679,1.0,1.0,5.1796875,0.00040995982,0.22691627
17700,1.3293369,0.00012350507,0.9850577,0.9925925925925926,0.9925925925925926,4.940740740740741,0.006911429,0.2339638
17800,1.3280395,0.00012250507,0.97951895,1.0,1.0,4.7101449275362315,0.00027135632,0.23341544
17900,1.3273408,0.00012150507,0.9801926,1.0,1.0,4.930769230769231,0.00020658194,0.24192286
18000,1.3274093,0.00012050508,0.98055327,1.0,1.0,4.708029197080292,0.00017375662,0.24628188
18100,1.3281074,0.00011950507,0.9788841,1.0,1.0,5.0852713178294575,0.00014256134,0.24241199
18200,1.3276525,0.00011850508,0.9818583,0.9925925925925926,0.9925925925925926,4.933333333333334,0.007093696,0.21926136
18300,1.3273424,0.00011750507,0.97917247,1.0,1.0,4.9140625,0.00021114807,0.23554642
18400,1.3275255,0.00011650507,0.9788935,1.0,1.0,4.934306569343065,0.00017003423,0.2507592
18500,1.3269633,0.00011550506,0.97903395,0.9924812030075187,0.9924812030075187,4.827067669172933,0.0067821387,0.25199726
18600,1.3267282,0.00011450507,0.97839564,1.0,1.0,4.99236641221374,0.00026437134,0.23365869
